on_time,buy_times,days,%_on_time,group_days
60.0,5,4.0,50 - 75 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
30.76923076923077,13,4.538461538461538,25 - 50 %,0 - 10 days
20.0,5,109.0,0 - 25 %, 100 + days
0.0,3,6.0,0 - 25 %,0 - 10 days
80.0,5,31.8,75 - 100 %,30 - 40 days
0.0,1,674.0,0 - 25 %, 100 + days
0.0,1,2.0,0 - 25 %,0 - 10 days
80.0,5,11.6,75 - 100 %,10 - 20 days
50.0,4,2.75,25 - 50 %,0 - 10 days
25.0,4,3.75,0 - 25 %,0 - 10 days
80.0,5,39.6,75 - 100 %,30 - 40 days
80.0,5,2.8,75 - 100 %,0 - 10 days
50.0,2,3.5,25 - 50 %,0 - 10 days
33.33333333333333,3,3.3333333333333335,25 - 50 %,0 - 10 days
66.66666666666666,3,3.0,50 - 75 %,0 - 10 days
12.5,8,4.625,0 - 25 %,0 - 10 days
50.0,2,4.0,25 - 50 %,0 - 10 days
88.88888888888889,9,3.7777777777777777,75 - 100 %,0 - 10 days
50.0,2,421.0,25 - 50 %, 100 + days
0.0,1,6.0,0 - 25 %,0 - 10 days
0.0,3,4.666666666666667,0 - 25 %,0 - 10 days
80.0,5,4.4,75 - 100 %,0 - 10 days
33.33333333333333,3,3.3333333333333335,25 - 50 %,0 - 10 days
57.14285714285714,7,3.857142857142857,50 - 75 %,0 - 10 days
50.0,4,3.25,25 - 50 %,0 - 10 days
33.33333333333333,3,6.333333333333333,25 - 50 %,0 - 10 days
0.0,3,2.0,0 - 25 %,0 - 10 days
25.0,4,5.25,0 - 25 %,0 - 10 days
33.33333333333333,9,14.777777777777779,25 - 50 %,10 - 20 days
0.0,6,3.6666666666666665,0 - 25 %,0 - 10 days
0.0,2,2.0,0 - 25 %,0 - 10 days
62.5,8,9.625,50 - 75 %,0 - 10 days
60.0,5,71.0,50 - 75 %,70 - 80 days
0.0,2,3.5,0 - 25 %,0 - 10 days
0.0,4,4.0,0 - 25 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
44.44444444444444,9,3.3333333333333335,25 - 50 %,0 - 10 days
57.14285714285714,7,2.7142857142857144,50 - 75 %,0 - 10 days
0.0,4,4.0,0 - 25 %,0 - 10 days
0.0,3,3.3333333333333335,0 - 25 %,0 - 10 days
0.0,4,2.0,0 - 25 %,0 - 10 days
33.33333333333333,6,4.333333333333333,25 - 50 %,0 - 10 days
50.0,4,57.0,25 - 50 %,50 - 60 days
33.33333333333333,3,2.6666666666666665,25 - 50 %,0 - 10 days
80.0,5,4.4,75 - 100 %,0 - 10 days
20.0,5,111.8,0 - 25 %, 100 + days
0.0,2,5.0,0 - 25 %,0 - 10 days
14.285714285714285,7,7.714285714285714,0 - 25 %,0 - 10 days
60.0,5,3.4,50 - 75 %,0 - 10 days
44.44444444444444,9,36.888888888888886,25 - 50 %,30 - 40 days
50.0,6,50.166666666666664,25 - 50 %,50 - 60 days
50.0,4,3.5,25 - 50 %,0 - 10 days
53.84615384615385,13,3.923076923076923,50 - 75 %,0 - 10 days
50.0,2,3.5,25 - 50 %,0 - 10 days
12.5,8,4.875,0 - 25 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
80.0,5,20.6,75 - 100 %,20 - 30 days
33.33333333333333,3,136.0,25 - 50 %, 100 + days
41.66666666666667,12,28.916666666666668,25 - 50 %,20 - 30 days
66.66666666666666,9,42.111111111111114,50 - 75 %,40 - 50 days
50.0,2,149.0,25 - 50 %, 100 + days
0.0,4,54.75,0 - 25 %,50 - 60 days
33.33333333333333,6,4.5,25 - 50 %,0 - 10 days
80.0,5,73.6,75 - 100 %,70 - 80 days
66.66666666666666,3,3.3333333333333335,50 - 75 %,0 - 10 days
60.0,10,22.5,50 - 75 %,20 - 30 days
75.0,8,27.875,50 - 75 %,20 - 30 days
0.0,2,4.0,0 - 25 %,0 - 10 days
60.0,5,4.2,50 - 75 %,0 - 10 days
33.33333333333333,6,84.0,25 - 50 %,80 - 90 days
60.0,5,3.6,50 - 75 %,0 - 10 days
33.33333333333333,3,25.666666666666668,25 - 50 %,20 - 30 days
80.0,5,32.8,75 - 100 %,30 - 40 days
50.0,8,3.0,25 - 50 %,0 - 10 days
50.0,2,107.0,25 - 50 %, 100 + days
0.0,5,2.0,0 - 25 %,0 - 10 days
50.0,4,15.5,25 - 50 %,10 - 20 days
0.0,1,6.0,0 - 25 %,0 - 10 days
66.66666666666666,3,2.3333333333333335,50 - 75 %,0 - 10 days
85.71428571428571,7,3.2857142857142856,75 - 100 %,0 - 10 days
0.0,1,62.0,0 - 25 %,60 - 70 days
30.0,10,35.3,25 - 50 %,30 - 40 days
0.0,1,5.0,0 - 25 %,0 - 10 days
25.0,8,4.75,0 - 25 %,0 - 10 days
0.0,5,76.2,0 - 25 %,70 - 80 days
40.0,5,78.4,25 - 50 %,70 - 80 days
33.33333333333333,12,47.166666666666664,25 - 50 %,40 - 50 days
57.14285714285714,7,4.0,50 - 75 %,0 - 10 days
0.0,3,2.0,0 - 25 %,0 - 10 days
60.0,5,64.6,50 - 75 %,60 - 70 days
75.0,4,196.0,50 - 75 %, 100 + days
25.0,4,90.25,0 - 25 %,90 - 100 days
0.0,3,3.3333333333333335,0 - 25 %,0 - 10 days
0.0,5,2.0,0 - 25 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
0.0,2,151.5,0 - 25 %, 100 + days
33.33333333333333,3,160.66666666666666,25 - 50 %, 100 + days
37.5,8,66.0,25 - 50 %,60 - 70 days
0.0,3,17.0,0 - 25 %,10 - 20 days
0.0,1,2.0,0 - 25 %,0 - 10 days
28.57142857142857,7,94.0,25 - 50 %,90 - 100 days
50.0,2,2.5,25 - 50 %,0 - 10 days
40.0,5,2.4,25 - 50 %,0 - 10 days
50.0,2,3.5,25 - 50 %,0 - 10 days
0.0,3,6.0,0 - 25 %,0 - 10 days
66.66666666666666,3,4.333333333333333,50 - 75 %,0 - 10 days
60.0,5,10.6,50 - 75 %,10 - 20 days
25.0,4,1.75,0 - 25 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
0.0,3,240.0,0 - 25 %, 100 + days
28.57142857142857,7,93.85714285714286,25 - 50 %,90 - 100 days
0.0,3,198.33333333333334,0 - 25 %, 100 + days
80.0,5,170.6,75 - 100 %, 100 + days
57.14285714285714,7,2.5714285714285716,50 - 75 %,0 - 10 days
33.33333333333333,3,4.666666666666667,25 - 50 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
60.0,10,2.7,50 - 75 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
37.5,8,2.5,25 - 50 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
66.66666666666666,3,4.0,50 - 75 %,0 - 10 days
33.33333333333333,3,5.0,25 - 50 %,0 - 10 days
33.33333333333333,3,41.0,25 - 50 %,40 - 50 days
37.5,8,3.125,25 - 50 %,0 - 10 days
27.27272727272727,11,5.454545454545454,25 - 50 %,0 - 10 days
54.54545454545454,11,2.727272727272727,50 - 75 %,0 - 10 days
75.0,4,6.0,50 - 75 %,0 - 10 days
75.0,4,3.0,50 - 75 %,0 - 10 days
66.66666666666666,6,2.6666666666666665,50 - 75 %,0 - 10 days
80.0,5,12.4,75 - 100 %,10 - 20 days
0.0,1,2.0,0 - 25 %,0 - 10 days
33.33333333333333,3,3.6666666666666665,25 - 50 %,0 - 10 days
28.57142857142857,7,3.2857142857142856,25 - 50 %,0 - 10 days
0.0,3,6.0,0 - 25 %,0 - 10 days
0.0,4,71.5,0 - 25 %,70 - 80 days
25.0,4,55.75,0 - 25 %,50 - 60 days
57.14285714285714,7,128.71428571428572,50 - 75 %, 100 + days
0.0,1,15.0,0 - 25 %,10 - 20 days
75.0,4,112.0,50 - 75 %, 100 + days
57.14285714285714,7,27.142857142857142,50 - 75 %,20 - 30 days
66.66666666666666,3,3.3333333333333335,50 - 75 %,0 - 10 days
0.0,3,4.0,0 - 25 %,0 - 10 days
75.0,8,42.5,50 - 75 %,40 - 50 days
53.333333333333336,15,25.666666666666668,50 - 75 %,20 - 30 days
63.63636363636363,11,4.545454545454546,50 - 75 %,0 - 10 days
33.33333333333333,3,5.333333333333333,25 - 50 %,0 - 10 days
25.0,4,4.5,0 - 25 %,0 - 10 days
80.0,5,2.4,75 - 100 %,0 - 10 days
50.0,2,9.0,25 - 50 %,0 - 10 days
0.0,2,5.5,0 - 25 %,0 - 10 days
50.0,2,3.0,25 - 50 %,0 - 10 days
50.0,2,4.0,25 - 50 %,0 - 10 days
60.0,5,144.0,50 - 75 %, 100 + days
0.0,3,364.3333333333333,0 - 25 %, 100 + days
66.66666666666666,6,2.0,50 - 75 %,0 - 10 days
42.857142857142854,7,91.0,25 - 50 %,90 - 100 days
50.0,6,3.1666666666666665,25 - 50 %,0 - 10 days
0.0,1,5.0,0 - 25 %,0 - 10 days
75.0,4,2.75,50 - 75 %,0 - 10 days
66.66666666666666,3,4.333333333333333,50 - 75 %,0 - 10 days
33.33333333333333,6,3.5,25 - 50 %,0 - 10 days
0.0,2,176.5,0 - 25 %, 100 + days
33.33333333333333,6,51.333333333333336,25 - 50 %,50 - 60 days
37.5,8,126.25,25 - 50 %, 100 + days
28.57142857142857,7,12.428571428571429,25 - 50 %,10 - 20 days
33.33333333333333,3,5.0,25 - 50 %,0 - 10 days
0.0,2,4.0,0 - 25 %,0 - 10 days
66.66666666666666,6,98.5,50 - 75 %,90 - 100 days
0.0,1,6.0,0 - 25 %,0 - 10 days
83.33333333333334,6,2.5,75 - 100 %,0 - 10 days
37.5,8,7.5,25 - 50 %,0 - 10 days
0.0,2,325.0,0 - 25 %, 100 + days
57.14285714285714,7,25.428571428571427,50 - 75 %,20 - 30 days
0.0,1,2.0,0 - 25 %,0 - 10 days
25.0,4,97.5,0 - 25 %,90 - 100 days
0.0,4,3.0,0 - 25 %,0 - 10 days
0.0,4,2.5,0 - 25 %,0 - 10 days
50.0,4,4.0,25 - 50 %,0 - 10 days
33.33333333333333,3,3.3333333333333335,25 - 50 %,0 - 10 days
18.181818181818183,11,2.4545454545454546,0 - 25 %,0 - 10 days
80.0,5,3.4,75 - 100 %,0 - 10 days
0.0,4,2.75,0 - 25 %,0 - 10 days
33.33333333333333,3,136.66666666666666,25 - 50 %, 100 + days
0.0,2,3.0,0 - 25 %,0 - 10 days
0.0,3,4.0,0 - 25 %,0 - 10 days
0.0,3,2.0,0 - 25 %,0 - 10 days
0.0,1,5.0,0 - 25 %,0 - 10 days
0.0,2,2.0,0 - 25 %,0 - 10 days
25.0,4,37.75,0 - 25 %,30 - 40 days
37.5,8,6.5,25 - 50 %,0 - 10 days
50.0,4,8.0,25 - 50 %,0 - 10 days
80.0,5,2.6,75 - 100 %,0 - 10 days
14.285714285714285,7,16.428571428571427,0 - 25 %,10 - 20 days
0.0,7,17.857142857142858,0 - 25 %,10 - 20 days
33.33333333333333,3,4.666666666666667,25 - 50 %,0 - 10 days
0.0,8,4.0,0 - 25 %,0 - 10 days
0.0,5,3.6,0 - 25 %,0 - 10 days
75.0,4,3.75,50 - 75 %,0 - 10 days
20.0,5,5.4,0 - 25 %,0 - 10 days
0.0,2,4.0,0 - 25 %,0 - 10 days
0.0,6,69.33333333333333,0 - 25 %,60 - 70 days
0.0,1,2.0,0 - 25 %,0 - 10 days
57.14285714285714,7,9.571428571428571,50 - 75 %,0 - 10 days
50.0,2,216.0,25 - 50 %, 100 + days
66.66666666666666,3,147.66666666666666,50 - 75 %, 100 + days
33.33333333333333,6,2.8333333333333335,25 - 50 %,0 - 10 days
50.0,2,3.5,25 - 50 %,0 - 10 days
44.44444444444444,9,30.555555555555557,25 - 50 %,30 - 40 days
0.0,3,6.0,0 - 25 %,0 - 10 days
75.0,4,4.0,50 - 75 %,0 - 10 days
80.0,5,5.4,75 - 100 %,0 - 10 days
40.0,5,3.2,25 - 50 %,0 - 10 days
55.55555555555556,9,26.22222222222222,50 - 75 %,20 - 30 days
0.0,3,24.0,0 - 25 %,20 - 30 days
33.33333333333333,3,3.6666666666666665,25 - 50 %,0 - 10 days
0.0,4,3.25,0 - 25 %,0 - 10 days
71.42857142857143,7,106.14285714285714,50 - 75 %, 100 + days
66.66666666666666,6,41.166666666666664,50 - 75 %,40 - 50 days
80.0,5,3.4,75 - 100 %,0 - 10 days
40.0,5,2.0,25 - 50 %,0 - 10 days
0.0,1,5.0,0 - 25 %,0 - 10 days
60.0,5,47.4,50 - 75 %,40 - 50 days
0.0,2,4.0,0 - 25 %,0 - 10 days
60.0,5,4.2,50 - 75 %,0 - 10 days
50.0,2,220.0,25 - 50 %, 100 + days
0.0,1,2.0,0 - 25 %,0 - 10 days
66.66666666666666,3,174.33333333333334,50 - 75 %, 100 + days
0.0,3,6.0,0 - 25 %,0 - 10 days
0.0,4,5.5,0 - 25 %,0 - 10 days
50.0,6,3.1666666666666665,25 - 50 %,0 - 10 days
0.0,2,3.5,0 - 25 %,0 - 10 days
0.0,4,202.5,0 - 25 %, 100 + days
25.0,4,35.75,0 - 25 %,30 - 40 days
83.33333333333334,6,2.8333333333333335,75 - 100 %,0 - 10 days
0.0,5,2.6,0 - 25 %,0 - 10 days
0.0,4,2.5,0 - 25 %,0 - 10 days
0.0,1,4.0,0 - 25 %,0 - 10 days
83.33333333333334,6,27.0,75 - 100 %,20 - 30 days
75.0,8,107.5,50 - 75 %, 100 + days
0.0,1,960.0,0 - 25 %, 100 + days
50.0,4,7.0,25 - 50 %,0 - 10 days
33.33333333333333,6,14.5,25 - 50 %,10 - 20 days
0.0,2,4.5,0 - 25 %,0 - 10 days
61.53846153846154,13,16.692307692307693,50 - 75 %,10 - 20 days
80.0,5,17.6,75 - 100 %,10 - 20 days
50.0,2,74.5,25 - 50 %,70 - 80 days
25.0,4,262.5,0 - 25 %, 100 + days
40.0,5,5.0,25 - 50 %,0 - 10 days
88.88888888888889,9,3.2222222222222223,75 - 100 %,0 - 10 days
0.0,2,4.0,0 - 25 %,0 - 10 days
0.0,1,4.0,0 - 25 %,0 - 10 days
27.27272727272727,11,3.8181818181818183,25 - 50 %,0 - 10 days
54.54545454545454,11,5.181818181818182,50 - 75 %,0 - 10 days
25.0,4,38.75,0 - 25 %,30 - 40 days
66.66666666666666,3,2.6666666666666665,50 - 75 %,0 - 10 days
50.0,4,34.5,25 - 50 %,30 - 40 days
0.0,3,2.6666666666666665,0 - 25 %,0 - 10 days
0.0,4,8.0,0 - 25 %,0 - 10 days
60.0,5,4.6,50 - 75 %,0 - 10 days
57.14285714285714,7,29.142857142857142,50 - 75 %,20 - 30 days
33.33333333333333,3,4.666666666666667,25 - 50 %,0 - 10 days
66.66666666666666,6,45.166666666666664,50 - 75 %,40 - 50 days
20.0,10,10.6,0 - 25 %,10 - 20 days
0.0,8,2.75,0 - 25 %,0 - 10 days
0.0,4,113.0,0 - 25 %, 100 + days
37.5,8,2.875,25 - 50 %,0 - 10 days
0.0,4,16.75,0 - 25 %,10 - 20 days
0.0,1,5.0,0 - 25 %,0 - 10 days
33.33333333333333,3,30.333333333333332,25 - 50 %,30 - 40 days
75.0,4,3.0,50 - 75 %,0 - 10 days
83.33333333333334,6,2.1666666666666665,75 - 100 %,0 - 10 days
54.54545454545454,11,5.181818181818182,50 - 75 %,0 - 10 days
40.0,5,16.2,25 - 50 %,10 - 20 days
75.0,4,38.5,50 - 75 %,30 - 40 days
80.0,5,3.6,75 - 100 %,0 - 10 days
80.0,5,68.4,75 - 100 %,60 - 70 days
50.0,6,4.5,25 - 50 %,0 - 10 days
0.0,4,6.0,0 - 25 %,0 - 10 days
50.0,12,55.416666666666664,25 - 50 %,50 - 60 days
80.0,5,4.2,75 - 100 %,0 - 10 days
40.0,5,44.8,25 - 50 %,40 - 50 days
0.0,1,4.0,0 - 25 %,0 - 10 days
37.5,8,2.75,25 - 50 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
0.0,2,3.0,0 - 25 %,0 - 10 days
75.0,4,2.75,50 - 75 %,0 - 10 days
66.66666666666666,3,94.0,50 - 75 %,90 - 100 days
25.0,4,1.75,0 - 25 %,0 - 10 days
0.0,9,2.4444444444444446,0 - 25 %,0 - 10 days
0.0,9,2.7777777777777777,0 - 25 %,0 - 10 days
0.0,6,2.0,0 - 25 %,0 - 10 days
66.66666666666666,3,3.3333333333333335,50 - 75 %,0 - 10 days
33.33333333333333,3,93.33333333333333,25 - 50 %,90 - 100 days
0.0,1,4.0,0 - 25 %,0 - 10 days
0.0,2,6.0,0 - 25 %,0 - 10 days
50.0,2,131.0,25 - 50 %, 100 + days
75.0,4,198.75,50 - 75 %, 100 + days
50.0,2,4.0,25 - 50 %,0 - 10 days
12.5,8,5.125,0 - 25 %,0 - 10 days
66.66666666666666,3,121.0,50 - 75 %, 100 + days
66.66666666666666,3,3.3333333333333335,50 - 75 %,0 - 10 days
77.77777777777779,9,2.2222222222222223,75 - 100 %,0 - 10 days
66.66666666666666,3,4.333333333333333,50 - 75 %,0 - 10 days
0.0,4,4.0,0 - 25 %,0 - 10 days
66.66666666666666,3,4.333333333333333,50 - 75 %,0 - 10 days
66.66666666666666,3,4.333333333333333,50 - 75 %,0 - 10 days
75.0,4,108.25,50 - 75 %, 100 + days
0.0,2,2.0,0 - 25 %,0 - 10 days
33.33333333333333,3,5.0,25 - 50 %,0 - 10 days
33.33333333333333,3,6.666666666666667,25 - 50 %,0 - 10 days
50.0,2,5.0,25 - 50 %,0 - 10 days
16.666666666666664,6,4.5,0 - 25 %,0 - 10 days
66.66666666666666,6,6.833333333333333,50 - 75 %,0 - 10 days
0.0,4,4.0,0 - 25 %,0 - 10 days
66.66666666666666,3,4.666666666666667,50 - 75 %,0 - 10 days
0.0,1,192.0,0 - 25 %, 100 + days
57.14285714285714,7,3.2857142857142856,50 - 75 %,0 - 10 days
33.33333333333333,3,4.333333333333333,25 - 50 %,0 - 10 days
20.0,5,4.2,0 - 25 %,0 - 10 days
0.0,3,152.0,0 - 25 %, 100 + days
0.0,1,4.0,0 - 25 %,0 - 10 days
66.66666666666666,3,4.0,50 - 75 %,0 - 10 days
83.33333333333334,6,4.333333333333333,75 - 100 %,0 - 10 days
0.0,3,2.6666666666666665,0 - 25 %,0 - 10 days
71.42857142857143,7,3.142857142857143,50 - 75 %,0 - 10 days
50.0,2,184.0,25 - 50 %, 100 + days
60.0,5,3.6,50 - 75 %,0 - 10 days
75.0,4,54.5,50 - 75 %,50 - 60 days
0.0,2,4.0,0 - 25 %,0 - 10 days
80.0,5,32.4,75 - 100 %,30 - 40 days
25.0,8,4.125,0 - 25 %,0 - 10 days
33.33333333333333,3,14.666666666666666,25 - 50 %,10 - 20 days
66.66666666666666,3,3.6666666666666665,50 - 75 %,0 - 10 days
0.0,6,2.6666666666666665,0 - 25 %,0 - 10 days
0.0,2,6.0,0 - 25 %,0 - 10 days
70.0,10,3.1,50 - 75 %,0 - 10 days
60.0,5,4.0,50 - 75 %,0 - 10 days
0.0,3,2.0,0 - 25 %,0 - 10 days
50.0,8,3.625,25 - 50 %,0 - 10 days
60.0,5,4.2,50 - 75 %,0 - 10 days
25.0,4,10.75,0 - 25 %,10 - 20 days
0.0,5,91.8,0 - 25 %,90 - 100 days
50.0,2,4.0,25 - 50 %,0 - 10 days
25.0,8,56.5,0 - 25 %,50 - 60 days
50.0,4,4.5,25 - 50 %,0 - 10 days
50.0,4,140.25,25 - 50 %, 100 + days
50.0,8,74.75,25 - 50 %,70 - 80 days
87.5,8,54.875,75 - 100 %,50 - 60 days
0.0,2,313.5,0 - 25 %, 100 + days
66.66666666666666,3,3.3333333333333335,50 - 75 %,0 - 10 days
0.0,5,2.0,0 - 25 %,0 - 10 days
0.0,8,52.875,0 - 25 %,50 - 60 days
0.0,2,161.0,0 - 25 %, 100 + days
71.42857142857143,7,8.285714285714286,50 - 75 %,0 - 10 days
71.42857142857143,7,33.142857142857146,50 - 75 %,30 - 40 days
0.0,5,6.0,0 - 25 %,0 - 10 days
0.0,4,3.5,0 - 25 %,0 - 10 days
0.0,4,58.0,0 - 25 %,50 - 60 days
0.0,3,4.0,0 - 25 %,0 - 10 days
0.0,2,4.5,0 - 25 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
50.0,6,12.0,25 - 50 %,10 - 20 days
60.0,5,32.6,50 - 75 %,30 - 40 days
66.66666666666666,3,75.0,50 - 75 %,70 - 80 days
0.0,3,2.0,0 - 25 %,0 - 10 days
50.0,2,33.5,25 - 50 %,30 - 40 days
50.0,2,2.0,25 - 50 %,0 - 10 days
50.0,6,2.8333333333333335,25 - 50 %,0 - 10 days
33.33333333333333,3,5.0,25 - 50 %,0 - 10 days
60.0,10,15.9,50 - 75 %,10 - 20 days
83.33333333333334,6,2.1666666666666665,75 - 100 %,0 - 10 days
77.77777777777779,9,30.333333333333332,75 - 100 %,30 - 40 days
66.66666666666666,3,3.6666666666666665,50 - 75 %,0 - 10 days
33.33333333333333,6,146.33333333333334,25 - 50 %, 100 + days
50.0,2,172.0,25 - 50 %, 100 + days
60.0,5,2.0,50 - 75 %,0 - 10 days
0.0,5,2.6,0 - 25 %,0 - 10 days
42.857142857142854,14,32.714285714285715,25 - 50 %,30 - 40 days
75.0,4,3.25,50 - 75 %,0 - 10 days
16.666666666666664,6,5.333333333333333,0 - 25 %,0 - 10 days
75.0,4,61.75,50 - 75 %,60 - 70 days
37.5,8,77.875,25 - 50 %,70 - 80 days
0.0,3,2.0,0 - 25 %,0 - 10 days
0.0,2,5.0,0 - 25 %,0 - 10 days
66.66666666666666,3,30.666666666666668,50 - 75 %,30 - 40 days
60.0,5,10.0,50 - 75 %,0 - 10 days
66.66666666666666,3,264.6666666666667,50 - 75 %, 100 + days
66.66666666666666,6,44.166666666666664,50 - 75 %,40 - 50 days
16.666666666666664,12,3.4166666666666665,0 - 25 %,0 - 10 days
40.0,10,4.3,25 - 50 %,0 - 10 days
28.57142857142857,7,93.85714285714286,25 - 50 %,90 - 100 days
33.33333333333333,6,93.0,25 - 50 %,90 - 100 days
0.0,2,5.0,0 - 25 %,0 - 10 days
0.0,5,368.2,0 - 25 %, 100 + days
0.0,3,2.3333333333333335,0 - 25 %,0 - 10 days
42.857142857142854,7,8.285714285714286,25 - 50 %,0 - 10 days
75.0,4,41.25,50 - 75 %,40 - 50 days
93.75,16,1.75,75 - 100 %,0 - 10 days
0.0,5,40.0,0 - 25 %,30 - 40 days
83.33333333333334,6,2.6666666666666665,75 - 100 %,0 - 10 days
0.0,6,19.0,0 - 25 %,10 - 20 days
0.0,2,6.0,0 - 25 %,0 - 10 days
80.0,5,3.4,75 - 100 %,0 - 10 days
50.0,2,168.5,25 - 50 %, 100 + days
0.0,2,98.5,0 - 25 %,90 - 100 days
0.0,5,3.8,0 - 25 %,0 - 10 days
0.0,1,4.0,0 - 25 %,0 - 10 days
0.0,3,3.0,0 - 25 %,0 - 10 days
66.66666666666666,9,3.3333333333333335,50 - 75 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
0.0,5,211.0,0 - 25 %, 100 + days
77.77777777777779,9,33.55555555555556,75 - 100 %,30 - 40 days
75.0,4,3.5,50 - 75 %,0 - 10 days
0.0,5,133.4,0 - 25 %, 100 + days
0.0,5,3.8,0 - 25 %,0 - 10 days
75.0,4,2.75,50 - 75 %,0 - 10 days
66.66666666666666,3,3.3333333333333335,50 - 75 %,0 - 10 days
0.0,5,176.6,0 - 25 %, 100 + days
37.5,8,3.75,25 - 50 %,0 - 10 days
25.0,4,5.0,0 - 25 %,0 - 10 days
0.0,2,4.5,0 - 25 %,0 - 10 days
22.22222222222222,9,4.555555555555555,0 - 25 %,0 - 10 days
25.0,4,70.75,0 - 25 %,70 - 80 days
75.0,4,40.0,50 - 75 %,30 - 40 days
0.0,2,5.0,0 - 25 %,0 - 10 days
0.0,5,5.0,0 - 25 %,0 - 10 days
33.33333333333333,3,310.3333333333333,25 - 50 %, 100 + days
66.66666666666666,3,22.333333333333332,50 - 75 %,20 - 30 days
75.0,4,2.5,50 - 75 %,0 - 10 days
50.0,2,4.0,25 - 50 %,0 - 10 days
50.0,2,3.0,25 - 50 %,0 - 10 days
33.33333333333333,3,70.33333333333333,25 - 50 %,70 - 80 days
0.0,3,2.6666666666666665,0 - 25 %,0 - 10 days
0.0,4,3.5,0 - 25 %,0 - 10 days
20.0,5,4.4,0 - 25 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
50.0,4,67.5,25 - 50 %,60 - 70 days
60.0,5,4.4,50 - 75 %,0 - 10 days
0.0,2,4.0,0 - 25 %,0 - 10 days
0.0,3,5.666666666666667,0 - 25 %,0 - 10 days
60.0,5,4.4,50 - 75 %,0 - 10 days
75.0,4,132.0,50 - 75 %, 100 + days
66.66666666666666,9,84.44444444444444,50 - 75 %,80 - 90 days
77.77777777777779,9,79.11111111111111,75 - 100 %,70 - 80 days
25.0,4,231.0,0 - 25 %, 100 + days
50.0,10,2.9,25 - 50 %,0 - 10 days
75.0,4,40.5,50 - 75 %,40 - 50 days
0.0,4,2.0,0 - 25 %,0 - 10 days
28.57142857142857,7,101.85714285714286,25 - 50 %, 100 + days
0.0,5,2.8,0 - 25 %,0 - 10 days
50.0,2,5.0,25 - 50 %,0 - 10 days
50.0,4,3.25,25 - 50 %,0 - 10 days
50.0,10,2.3,25 - 50 %,0 - 10 days
53.84615384615385,13,6.923076923076923,50 - 75 %,0 - 10 days
61.53846153846154,13,5.0,50 - 75 %,0 - 10 days
71.42857142857143,7,27.571428571428573,50 - 75 %,20 - 30 days
50.0,2,2.5,25 - 50 %,0 - 10 days
71.42857142857143,7,1.2857142857142858,50 - 75 %,0 - 10 days
0.0,2,22.5,0 - 25 %,20 - 30 days
60.0,5,3.2,50 - 75 %,0 - 10 days
75.0,4,9.0,50 - 75 %,0 - 10 days
18.181818181818183,11,51.27272727272727,0 - 25 %,50 - 60 days
66.66666666666666,3,118.66666666666667,50 - 75 %, 100 + days
0.0,3,8.0,0 - 25 %,0 - 10 days
75.0,4,19.5,50 - 75 %,10 - 20 days
66.66666666666666,3,4.666666666666667,50 - 75 %,0 - 10 days
50.0,2,2.5,25 - 50 %,0 - 10 days
0.0,3,4.0,0 - 25 %,0 - 10 days
0.0,3,3.3333333333333335,0 - 25 %,0 - 10 days
12.5,8,10.875,0 - 25 %,10 - 20 days
33.33333333333333,6,4.0,25 - 50 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
0.0,3,3.3333333333333335,0 - 25 %,0 - 10 days
36.36363636363637,11,36.54545454545455,25 - 50 %,30 - 40 days
72.72727272727273,11,5.2727272727272725,50 - 75 %,0 - 10 days
50.0,2,2.5,25 - 50 %,0 - 10 days
11.11111111111111,9,4.0,0 - 25 %,0 - 10 days
0.0,1,352.0,0 - 25 %, 100 + days
43.75,16,23.5,25 - 50 %,20 - 30 days
0.0,2,3.5,0 - 25 %,0 - 10 days
0.0,6,3.6666666666666665,0 - 25 %,0 - 10 days
0.0,2,2.5,0 - 25 %,0 - 10 days
0.0,3,4.333333333333333,0 - 25 %,0 - 10 days
0.0,4,6.0,0 - 25 %,0 - 10 days
75.0,4,0.75,50 - 75 %,0 - 10 days
75.0,4,35.25,50 - 75 %,30 - 40 days
40.0,5,4.4,25 - 50 %,0 - 10 days
0.0,2,6.0,0 - 25 %,0 - 10 days
33.33333333333333,3,102.66666666666667,25 - 50 %, 100 + days
60.0,5,8.2,50 - 75 %,0 - 10 days
25.0,4,5.25,0 - 25 %,0 - 10 days
75.0,8,4.125,50 - 75 %,0 - 10 days
0.0,3,311.3333333333333,0 - 25 %, 100 + days
